customerID,churn_probability,actual_churn,risk_decile
8944-AILEF,0.0913,No,4
3824-RHKVR,0.0912,No,4
6861-OKBCE,0.0911,Yes,4
9330-VOFSZ,0.0911,No,4
9367-TCUYN,0.0911,No,4
4091-TVOCN,0.0911,No,4
5917-HBSDW,0.091,No,4
6257-DTAYD,0.091,No,4
6728-CZFEI,0.091,No,4
9955-QOPOY,0.0906,No,4
3750-RNQKR,0.0904,No,4
1898-JSNDC,0.0903,No,4
2277-BKJKN,0.0903,No,4
5376-PCKNB,0.0902,No,4
2129-ALKBS,0.0901,No,4
5396-IZEPB,0.0901,No,4
3752-CQSJI,0.09,No,4
1810-MVMAI,0.09,No,4
3716-LRGXK,0.09,No,4
7110-BDTWG,0.09,No,4
9076-AXYIK,0.0898,No,4
9146-JRIOX,0.0898,No,4
9039-ZVJDC,0.0895,No,4
1539-LNKHM,0.0895,No,4
2911-IJORQ,0.0895,No,4
4778-IZARL,0.0894,No,4
2054-PJOCK,0.0894,No,4
3181-VTHOE,0.0893,No,4
5176-LDKUH,0.0892,No,4
5032-USPKF,0.0891,No,4
0484-JPBRU,0.0891,No,4
5343-SGUBI,0.089,No,4
0533-UCAAU,0.089,No,4
7094-MSZAO,0.089,No,4
4712-UYOOI,0.0889,No,4
8815-LMFLX,0.0888,No,4
9142-XMYJH,0.0888,No,4
4054-CUMIA,0.0888,No,4
6620-HVDUJ,0.0887,No,4
6036-TTFYU,0.0886,No,4
6040-CGACY,0.0886,No,4
0725-CXOTM,0.0886,No,4
8318-LCNBW,0.0885,No,4
4770-QAZXN,0.0884,No,4
8788-DOXSU,0.0884,No,4
5020-ZSTTY,0.0883,Yes,4
7706-DZNKK,0.0883,No,4
4083-EUGRJ,0.0882,Yes,4
5345-BMKWB,0.0882,No,4
4568-TTZRT,0.0882,No,4
4355-CVPVS,0.088,No,4
9758-MFWGD,0.088,No,4
9867-NNXLC,0.0879,No,4
7956-XQWGU,0.0878,No,4
4732-RRJZC,0.0878,No,4
3486-KHMLI,0.0878,No,4
4129-LYCOI,0.0877,No,4
5985-TBABQ,0.0877,No,4
4531-AUZNK,0.0877,No,4
7049-GKVZY,0.0876,No,4
0787-LHDYT,0.0876,No,4
2466-NEJOJ,0.0876,No,4
1057-FOGLZ,0.0875,No,4
7998-ZLXWN,0.0875,No,4
4776-XSKYQ,0.0875,No,4
0479-HMSWA,0.0875,No,4
2428-ZMCTB,0.0874,No,4
8204-TIFGJ,0.0871,No,4
9391-LMANN,0.0871,No,4
2925-MXLSX,0.087,No,4
8041-TMEID,0.0869,No,4
9289-LBQVU,0.0868,No,4
6838-HVLXG,0.0868,No,4
0594-UFTUL,0.0867,No,4
5855-EIBDE,0.0866,No,4
9786-IJYDL,0.0865,No,4
0002-ORFBO,0.0864,No,4
0347-UBKUZ,0.0864,No,4
5168-MQQCA,0.0863,No,4
5384-ZTTWP,0.0862,No,4
9488-FYQAU,0.0861,No,4
6635-MYYYZ,0.086,Yes,4
7107-UBYKY,0.086,No,4
1696-MZVAU,0.0859,No,4
1090-PYKCI,0.0859,No,4
8735-NBLWT,0.0857,No,4
3915-ODIYG,0.0857,No,4
1850-AKQEP,0.0857,No,4
6322-HRPFA,0.0857,No,4
5018-LXQQG,0.0857,No,4
0565-JUPYD,0.0856,No,4
2371-JUNGC,0.0855,No,4
7576-ASEJU,0.0855,No,4
9932-WBWIK,0.0855,No,4
8457-XIGKN,0.0855,No,4
7666-WKRON,0.0855,Yes,4
8942-DBMHZ,0.0854,No,4
8200-KLNYW,0.0854,No,4
9967-ATRFS,0.0853,No,4
6352-GIGGQ,0.0853,No,4
0380-ZCSBI,0.0853,No,4
0142-GVYSN,0.0853,No,4
2450-ZKEED,0.0852,No,4
7531-GQHME,0.0851,No,4
8246-SHFGA,0.085,No,4
1325-USMEC,0.085,No,4
5968-XQIVE,0.0849,No,4
3096-YXENJ,0.0849,No,4
3623-FQBOX,0.0849,No,4
4355-HBJHH,0.0849,Yes,4
5651-CRHKQ,0.0847,No,4
1282-IHQAC,0.0846,No,4
1621-YNCJH,0.0845,No,4
8138-EALND,0.0845,No,4
0557-ASKVU,0.0844,No,4
3442-ZHHCC,0.0844,No,4
5092-STPKP,0.0844,No,4
0547-HURJB,0.0843,No,4
8387-UGUSU,0.084,No,4
7951-VRDVK,0.084,No,4
5562-BETPV,0.0839,No,4
7994-XIRTR,0.0838,No,4
4522-XRWWI,0.0837,No,4
2634-HCZGT,0.0837,Yes,4
4644-PIZRT,0.0836,No,4
3397-AVTKU,0.0835,No,4
6840-RESVB,0.0834,No,4
4906-ZHGPK,0.0834,No,4
2323-ARSVR,0.0834,No,4
3648-GZPHF,0.0832,No,4
8777-MBMTS,0.0832,No,4
4304-TSPVK,0.0831,No,4
7657-DYEPJ,0.083,Yes,4
1163-VIPRI,0.083,No,4
2758-RNWXS,0.083,No,4
6476-EPYZR,0.083,No,4
4881-GQJTW,0.0829,No,4
8573-CGOCC,0.0829,No,4
6131-IUNXN,0.0829,No,4
7820-ZYGNY,0.0829,No,4
2958-NHPPS,0.0829,No,4
7520-HQWJU,0.0828,No,4
4104-PVRPS,0.0827,No,4
8097-VBQTZ,0.0827,No,4
6993-YCOBK,0.0825,No,4
7105-BENQF,0.0825,No,4
6718-BDGHG,0.0824,No,4
4079-ULGFR,0.0824,No,4
7542-CYDDM,0.0824,No,4
3061-BCKYI,0.0824,No,4
0396-HUJBP,0.0823,No,4
6603-QWSPR,0.0822,No,4
7336-RLLRH,0.0822,No,4
3441-CGZJH,0.0821,No,4
1707-HABPF,0.082,No,4
0530-IJVDB,0.082,No,4
5915-DGNVC,0.082,No,4
4189-NAKJS,0.0819,No,4
6933-VLYFX,0.0819,No,4
8738-JOKAR,0.0819,No,4
4389-UEFCZ,0.0819,No,4
0565-IYCGT,0.0818,Yes,4
8268-YDIXR,0.0817,No,4
9762-YAQAA,0.0816,No,4
7010-ZMVBF,0.0816,No,4
5372-FBKBN,0.0816,No,4
1555-DJEQW,0.0815,Yes,4
5236-PERKL,0.0815,Yes,4
6506-EYCNH,0.0813,No,4
9848-JQJTX,0.0813,No,4
4611-ANLQC,0.0812,No,4
9577-WJVCQ,0.081,No,4
4742-DRORA,0.081,No,4
2522-WLNSF,0.0809,No,4
1389-WNUIB,0.0807,No,4
7432-FFVAR,0.0807,No,4
8498-XXGWA,0.0807,No,4
1577-HKTFG,0.0804,Yes,4
2038-YSEZE,0.0804,No,4
0369-ZGOVK,0.0803,No,4
0813-TAXXS,0.0803,No,4
9746-YKGXB,0.0803,No,4
7753-USQYQ,0.0802,No,4
3224-DFQNQ,0.0802,No,4
2239-CFOUJ,0.0802,No,4
9513-DXHDA,0.0801,No,4
3190-FZATL,0.0801,No,4
5061-PBXFW,0.08,No,4
1866-NXPSP,0.0799,No,4
5975-BAICR,0.0798,No,4
2061-VVFST,0.0798,No,4
3137-NYQQI,0.0792,No,4
4837-QUSFT,0.079,No,4
9357-UJRUN,0.079,No,4
6797-LNAQX,0.0789,Yes,4
1038-RQOST,0.0788,No,4
5913-INRQV,0.0787,No,4
8865-TNMNX,0.0786,No,4
9695-IDRZR,0.0786,No,4
2868-LLSKM,0.0786,No,4
0080-EMYVY,0.0785,No,4
2930-UOTMB,0.0785,Yes,4
4423-JWZJN,0.0784,No,4
5447-VYTKW,0.0784,No,4
1936-UAFEH,0.0781,No,4
9405-GPBBG,0.078,No,4
5294-CDGWY,0.078,Yes,4
7954-MLBUN,0.0779,No,4
3043-SUDUA,0.0778,No,4
3705-RHRFR,0.0777,No,4
4598-ZADCK,0.0777,No,4
9691-HKOVS,0.0776,No,4
3530-VWVGU,0.0776,No,4
2164-SOQXL,0.0776,No,4
4134-BSXLX,0.0776,No,4
0234-TEVTT,0.0776,No,4
4730-AWNAU,0.0776,No,4
5524-KHNJP,0.0773,No,4
4576-CSAJH,0.0773,Yes,4
7696-AMHOD,0.0771,No,4
7047-YXDMZ,0.0771,No,4
6663-JOCQO,0.0769,No,4
0864-FVJNJ,0.0768,No,4
4369-NYSCF,0.0767,No,4
5693-PIPCS,0.0767,No,4
4378-MYPGO,0.0766,No,4
0516-UXRMT,0.0765,No,4
2330-PQGDQ,0.0764,No,4
0750-EBAIU,0.0764,No,4
0519-DRGTI,0.0764,No,4
3324-OIRTO,0.0763,No,4
3156-QLHBO,0.0762,No,4
6728-DKUCO,0.0761,No,4
7691-XVTZH,0.0761,No,4
9199-PWQVC,0.0761,No,4
5574-NXZIU,0.076,No,4
1298-PHBTI,0.0759,No,4
6778-EICRF,0.0757,No,4
2233-TXSIU,0.0756,No,4
4106-HADHQ,0.0755,Yes,4
8465-SBRXP,0.0754,No,4
5989-OMNJE,0.0754,No,4
3026-ATZYV,0.0754,No,4
1492-KGETH,0.0752,No,4
3597-YASZG,0.0751,No,4
5442-BXVND,0.0751,No,4
9391-TTOYH,0.075,No,4
6050-FFXES,0.0749,No,4
1474-JUWSM,0.0748,No,4
4508-OEBEY,0.0748,No,4
3696-XRIEN,0.0748,No,4
2321-OMBXY,0.0748,Yes,4
7868-TMWMZ,0.0747,No,4
6766-HFKLA,0.0746,No,4
7785-RDVIG,0.0746,No,4
2040-OBMLJ,0.0746,No,4
9978-HYCIN,0.0745,No,4
1866-ZSLJM,0.0745,No,4
6481-LXPWL,0.0744,No,4
2812-ENYMO,0.0744,No,4
3259-KNMRR,0.0744,No,4
6967-PEJLL,0.0744,No,4
1488-SYSFC,0.0744,No,4
6586-PSJOX,0.0744,No,4
0254-KCJGT,0.0743,No,4
0907-HQNTS,0.0743,No,4
5815-HGGHV,0.0742,No,4
9046-DQMTP,0.0742,No,4
4199-QHJNM,0.0742,No,4
8932-CZHRQ,0.074,No,4
2085-JVGAD,0.074,No,4
1096-ADRUX,0.074,No,4
7100-FQPRV,0.0739,No,4
2483-XSSMZ,0.0739,No,4
7182-OVLBJ,0.0739,No,4
5468-BPMMO,0.0739,No,4
6999-CHVCF,0.0739,No,4
2639-UGMAZ,0.0738,No,4
4223-BKEOR,0.0738,No,4
2150-WLKUW,0.0738,No,4
7781-EWARA,0.0737,No,4
1162-ECVII,0.0737,No,4
1397-XKKWR,0.0735,No,4
4018-KJYUY,0.0735,No,4
9495-REDIY,0.0734,No,4
7641-TQFHN,0.0734,No,4
5546-BYZSM,0.0734,No,4
6242-SGYTS,0.0734,No,4
6261-RCVNS,0.0733,Yes,4
1222-KJNZD,0.0733,No,4
3214-IYUUQ,0.0733,No,4
1834-ABKHQ,0.0732,No,4
1891-QRQSA,0.073,No,4
6900-RBKER,0.0728,No,4
4636-OLWOE,0.0728,No,4
4981-FLTMF,0.0728,No,4
1334-PDUKM,0.0727,No,4
9938-TKDGL,0.0726,No,4
6933-FHBZC,0.0726,No,4
0862-PRCBS,0.0726,No,4
1064-FBXNK,0.0724,No,4
4115-UMJFQ,0.0723,No,4
3104-OWCGK,0.0722,Yes,4
7838-LAZFO,0.0719,No,4
1301-LOPVR,0.0718,No,4
0835-JKADZ,0.0717,No,4
5306-BVTKJ,0.0715,No,4
5593-SUAOO,0.0713,No,4
2453-SAFNS,0.0712,No,4
8166-ZZTFS,0.0711,Yes,4
5829-NVSQN,0.071,No,4
5149-CUZUJ,0.0709,No,4
0840-DCNZE,0.0708,No,4
0810-BDHAW,0.0708,No,4
7619-PLRLP,0.0707,No,4
2361-UPSND,0.0707,No,4
2120-SMPEX,0.0706,No,4
3396-DKDEL,0.0705,No,4
0303-WMMRN,0.0705,No,4
7029-IJEJK,0.0703,No,4
9000-PLFUZ,0.0702,No,4
3617-XLSGQ,0.0702,No,4
1032-MAELW,0.0701,No,4
8707-RMEZH,0.07,No,4
6250-CGGUN,0.07,No,4
7184-LRUUR,0.0699,No,4
7876-AEHIG,0.0699,No,4
8821-KVZKQ,0.0698,No,4
4049-ZPALD,0.0698,No,4
6937-GCDGQ,0.0698,No,4
0621-JFHOL,0.0697,No,4
5229-DTFYB,0.0696,No,4
1527-SXDPN,0.0695,Yes,4
5504-WSIUR,0.0694,No,4
8646-JCOMS,0.0694,No,4
5777-KJIRB,0.0694,No,4
5110-CHOPY,0.0693,No,4
0496-AHOOK,0.0692,No,4
9702-AIUJO,0.0691,No,4
2578-JQPHZ,0.0691,No,4
5160-UXJED,0.069,No,4
4135-FRWKJ,0.069,No,4
4198-VFOEA,0.069,No,4
8668-KNZTI,0.0688,No,4
8220-OCUFY,0.0687,No,4
1929-ZCBHE,0.0684,No,4
5386-THSLQ,0.0682,No,4
7191-ADRGF,0.0682,No,4
2546-KZAAT,0.0681,No,4
8079-XRJRS,0.0678,Yes,4
4622-YNKIJ,0.0678,No,4
3468-DRVQJ,0.0677,No,4
6048-UWKAL,0.0676,No,4
4616-ULAOA,0.0676,No,4
6670-MFRPK,0.0676,No,4
0020-INWCK,0.0675,No,4
8883-GRDWQ,0.0675,No,4
9313-CDOGY,0.0675,No,4
4654-DLAMQ,0.0675,No,4
6838-YAUVY,0.0674,No,4
5791-KAJFD,0.0673,No,4
2519-TWKFS,0.0671,No,4
1353-GHZOS,0.067,No,4
9906-NHHVC,0.067,No,4
2511-MORQY,0.067,No,4
6509-TSGWN,0.0669,No,4
0357-NVCRI,0.0668,No,4
8311-UEUAB,0.0668,No,4
0373-AIVNJ,0.0667,No,4
6481-OGDOO,0.0666,Yes,4
9209-NWPGU,0.0666,No,4
2484-DGXPZ,0.0665,Yes,4
9251-WNSOD,0.0665,No,4
1936-CZAKF,0.0665,No,4
3034-ZBEQN,0.0664,Yes,4
1498-DQNRX,0.0663,No,4
7356-AYNJP,0.0662,No,4
5260-UMPWX,0.0662,No,4
1036-GUDCL,0.0662,No,4
9207-ZPANB,0.066,No,4
1760-CAZHT,0.066,No,4
1338-CECEE,0.066,No,4
5906-CVLHP,0.0659,Yes,4
2927-CVULT,0.0659,No,4
8883-ANODQ,0.0659,No,4
6266-QHOJZ,0.0659,No,4
6674-KVJHG,0.0657,No,4
2890-WFBHU,0.0656,No,4
9313-QOLTZ,0.0656,No,4
7445-WMRBW,0.0655,No,4
9625-QNLUX,0.0655,No,4
3733-UOCWF,0.0655,No,4
4003-OCTMP,0.0654,No,4
2368-GAKKQ,0.0653,No,4
3339-EAQNV,0.0651,No,4
0635-WKOLD,0.065,No,4
3055-VTCGS,0.065,No,4
9309-BZGNT,0.065,No,4
7636-PEPNS,0.065,No,4
2541-YGPKE,0.065,No,4
3655-SNQYZ,0.0649,No,4
1552-TKMXS,0.0649,No,4
5073-RZGBK,0.0648,No,4
1661-CZBAU,0.0648,No,4
7407-SUJIZ,0.0648,No,4
9063-ZGTUY,0.0647,Yes,4
4075-WKNIU,0.0647,No,4
0106-UGRDO,0.0643,No,4
6478-HRRCZ,0.0642,No,4
5049-MUBWG,0.0642,No,4
2197-OMWGI,0.0641,No,4
6147-CBCRA,0.0641,No,4
6556-DBKZF,0.0641,No,4
0020-JDNXP,0.064,No,4
8016-ZMGMO,0.064,No,4
3301-VKTGC,0.0639,No,4
4159-NAAIX,0.0638,No,4
0536-BGFMZ,0.0636,No,4
1536-YHDOE,0.0636,No,4
3374-PZLXD,0.0635,No,4
2434-EEVDB,0.0635,No,4
6848-YLDFR,0.0634,No,4
9860-LISIZ,0.0631,No,4
9052-DHNKM,0.0631,No,4
2171-UDMFD,0.063,No,4
4654-GGUII,0.063,No,4
5161-XEUVX,0.063,No,4
0946-FKYTX,0.0629,No,4
9480-BQJEI,0.0629,No,4
9715-WZCLW,0.0627,No,4
1051-EQPZR,0.0627,No,4
7841-FCRQD,0.0625,No,4
0727-BNRLG,0.0624,No,4
2969-WGHQO,0.0623,No,4
0233-FTHAV,0.0622,No,4
1042-HFUCW,0.0622,No,4
5203-XEHAX,0.0621,No,4
8681-ICONS,0.0621,No,4
4803-LBYPN,0.0621,No,4
7102-JJVTX,0.062,No,4
5278-PNYOX,0.062,No,4
9432-RUVSL,0.0619,No,4
9837-FWLCH,0.0617,No,4
6614-FHDBO,0.0617,No,4
7255-SSFBC,0.0617,No,4
7663-CUXZB,0.0616,No,4
6568-POCUI,0.0616,No,4
5989-AXPUC,0.0614,No,4
2580-ASVVY,0.0614,No,4
7746-QYVCO,0.0614,No,4
8383-SGHJU,0.0613,No,4
4670-TABXH,0.0611,No,4
1088-CNNKB,0.061,No,4
8999-XXGNS,0.0608,No,4
5327-CNLUQ,0.0608,No,4
0083-PIVIK,0.0608,No,4
1877-HKBQX,0.0607,No,4
4445-KWOKW,0.0607,No,4
4686-GEFRM,0.0607,No,4
0305-SQECB,0.0606,No,3
7269-JISCY,0.0606,No,3
1741-WTPON,0.0606,No,3
4203-QGNZA,0.0606,No,3
9894-QMIMJ,0.0604,No,3
1832-PEUTS,0.0602,No,3
4547-FZJWE,0.0602,No,3
4922-CVPDX,0.0602,No,3
6016-LVTJQ,0.0601,No,3
0687-ZVTHB,0.0601,Yes,3
1386-ZIKUV,0.0601,No,3
9184-GALIL,0.0601,No,3
9959-WOFKT,0.06,No,3
4114-QMKVN,0.0599,No,3
5304-EFJLP,0.0598,No,3
9742-XOKTS,0.0596,No,3
1552-CZCLL,0.0595,No,3
2361-FJWNO,0.0594,No,3
9586-JGQKH,0.0594,No,3
1545-JFUML,0.0594,No,3
4578-PHJYZ,0.0593,No,3
3340-QBBFM,0.0593,No,3
3249-VHRIP,0.0592,No,3
7471-MQPOS,0.0591,No,3
3658-QQJYD,0.0591,No,3
6295-OSINB,0.059,No,3
4808-YNLEU,0.059,No,3
0356-OBMAC,0.0589,No,3
9137-NOQKA,0.0589,No,3
5161-UBZXI,0.0588,No,3
7901-IIDQV,0.0588,No,3
1183-CANVH,0.0587,No,3
8434-PNQZX,0.0587,No,3
9040-KZVWO,0.0587,No,3
1623-NLDOT,0.0587,Yes,3
9139-TWBAS,0.0585,No,3
6047-SUHPR,0.0585,No,3
6869-FGJJC,0.0584,No,3
6156-UZDLF,0.0582,No,3
5961-VUSRV,0.058,No,3
9917-KWRBE,0.058,No,3
0716-BQNDX,0.058,No,3
8480-PPONV,0.0578,No,3
2073-QBVBI,0.0575,No,3
0756-MPZRL,0.0574,No,3
5566-SOEZD,0.0573,No,3
2469-DTSGX,0.0573,No,3
9025-ZRPVR,0.0572,Yes,3
1291-CUOCY,0.0572,No,3
7654-YWJUF,0.0572,No,3
8097-OMULG,0.0572,No,3
0872-CASZJ,0.0571,No,3
4472-LVYGI,0.0571,No,3
8034-RYTVV,0.0571,No,3
6195-MELTI,0.057,No,3
3354-OADJP,0.0569,No,3
0983-TATYJ,0.0569,No,3
7945-HLKEA,0.0566,No,3
4560-WQAQW,0.0562,No,3
1150-FTQGN,0.0561,No,3
2144-ESWKO,0.0561,No,3
8782-NUUOL,0.0561,No,3
8727-XDPUD,0.0559,No,3
0197-PNKNK,0.0559,No,3
2636-SJDOU,0.0558,No,3
4366-CTOUZ,0.0558,No,3
4039-PIMHX,0.0557,No,3
6211-WWLTF,0.0556,No,3
8595-SIZNC,0.0555,No,3
9500-IWPXQ,0.0553,No,3
9720-JJJOR,0.0553,No,3
5499-ECUTN,0.0553,No,3
8672-OAUPW,0.0552,No,3
0458-HEUZG,0.0551,No,3
8259-DZLIZ,0.055,No,3
2316-ESMLS,0.055,No,3
2325-ZUSFD,0.055,Yes,3
3407-JMJQQ,0.0549,No,3
2242-MFOTG,0.0548,No,3
9931-DCEZH,0.0548,No,3
2877-VDUER,0.0548,No,3
5701-GUXDC,0.0547,No,3
2550-AEVRU,0.0547,No,3
5663-QBGIS,0.0546,No,3
8898-KASCD,0.0546,No,3
4541-RMRLG,0.0546,Yes,3
7997-EASSD,0.0545,No,3
3551-GAEGL,0.0544,No,3
0401-WDBXM,0.0544,No,3
6174-NRBTZ,0.0543,No,3
6244-BESBM,0.0543,No,3
5789-LDFXO,0.0541,No,3
0104-PPXDV,0.0539,No,3
5062-CJJKH,0.0538,No,3
3585-YNADK,0.0537,No,3
9730-DRTMJ,0.0536,No,3
5321-NTRKC,0.0535,No,3
2834-JKOOW,0.0535,No,3
9426-SXNHE,0.0533,No,3
6598-KELSS,0.0532,No,3
3280-MRDOF,0.0532,No,3
9152-AMKAK,0.0531,No,3
6161-ERDGD,0.0531,No,3
5753-QQWPW,0.0531,No,3
5397-TUPSH,0.0531,No,3
0074-HDKDG,0.053,No,3
5025-GOOKI,0.053,No,3
7311-MQJCH,0.0529,No,3
2055-BFOCC,0.0529,No,3
3259-QMXUN,0.0528,No,3
7032-LMBHI,0.0527,No,3
0670-ANMUU,0.0527,No,3
0757-WCUUZ,0.0526,No,3
1402-PTHGN,0.0526,No,3
0023-UYUPN,0.0526,No,3
2320-YKQBO,0.0525,No,3
9845-PEEKO,0.0525,No,3
5671-RQRLP,0.0525,No,3
9530-GRMJG,0.0525,No,3
9750-BOOHV,0.0524,No,3
7816-VGHTO,0.0523,No,3
2234-XADUH,0.0523,No,3
0679-TDGAK,0.0523,No,3
9705-ZJBCG,0.0523,No,3
2294-SALNE,0.0521,No,3
6112-KTHFQ,0.0519,No,3
8680-CGLTP,0.0519,No,3
4946-EDSEW,0.0519,Yes,3
2348-KCJLT,0.0519,No,3
3926-YZVVX,0.0518,No,3
3082-WQRVY,0.0518,No,3
8313-AFGBW,0.0517,No,3
2680-XKKNJ,0.0517,No,3
8231-BSWXX,0.0517,No,3
2789-CZANW,0.0516,No,3
8309-PPCED,0.0514,No,3
8608-OZTLB,0.0514,No,3
7690-KPNCU,0.0513,No,3
8591-TKMZH,0.0513,No,3
5825-XJOCM,0.0512,No,3
8469-SNFFH,0.0512,No,3
0572-ZJKLT,0.0511,No,3
4933-IKULF,0.0511,No,3
4057-FKCZK,0.051,No,3
8496-DMZUK,0.0509,No,3
3882-IYOIJ,0.0509,No,3
7017-VFHAY,0.0509,No,3
3850-OKINF,0.0508,No,3
9987-LUTYD,0.0508,No,3
5954-BDFSG,0.0508,No,3
0868-VJRDR,0.0508,No,3
0980-FEXWF,0.0507,No,3
1763-KUAAW,0.0507,No,3
5204-HMGYF,0.0506,No,3
1430-SFQSA,0.0504,No,3
9610-WCESF,0.0504,No,3
7771-ZONAT,0.0504,No,3
5537-UXXVS,0.0503,No,3
9796-MVYXX,0.0503,No,3
8461-EFQYM,0.0502,No,3
6727-IOTLZ,0.0502,No,3
3908-MKIMJ,0.0501,No,3
4890-VMUAV,0.05,No,3
6202-JVYEU,0.05,No,3
0536-ACXIP,0.05,No,3
0628-CNQRM,0.0499,Yes,3
9926-PJHDQ,0.0499,No,3
2405-LBMUW,0.0499,No,3
0930-EHUZA,0.0499,No,3
9575-IWCAZ,0.0499,No,3
4425-OWHWB,0.0499,No,3
8510-TMWYB,0.0498,No,3
9359-UGBTK,0.0498,No,3
3800-LYTRK,0.0498,No,3
5090-EMGTC,0.0498,No,3
7833-PKIHD,0.0498,No,3
7244-QWYHG,0.0497,No,3
5777-ZPQNC,0.0497,No,3
1839-UMACK,0.0497,No,3
8901-UPRHR,0.0496,No,3
4403-BWPAY,0.0496,No,3
4311-QTTAI,0.0495,No,3
3605-JISKB,0.0495,No,3
3205-MXZRA,0.0494,No,3
7325-ENZFI,0.0492,No,3
7508-KBIMB,0.0492,No,3
7971-HLVXI,0.0492,No,3
2266-SJNAT,0.0491,No,3
4877-TSOFF,0.0491,No,3
9134-WYRVP,0.049,No,3
8630-QSGXK,0.0489,No,3
0956-SYCWG,0.0487,No,3
1729-VLAZJ,0.0486,No,3
3487-EARAT,0.0485,No,3
4884-TVUQF,0.0485,No,3
9541-PWTWO,0.0484,No,3
2676-SSLTO,0.0483,No,3
9522-ZSINC,0.0483,No,3
5985-BEHZK,0.0483,No,3
9766-HGEDE,0.0481,No,3
7995-ZHHNZ,0.0481,No,3
7134-HBPBS,0.048,No,3
3823-KYNQY,0.048,No,3
5414-OFQCB,0.048,No,3
8075-GXIUB,0.0479,No,3
1271-UODNO,0.0479,No,3
3547-LQRIK,0.0479,No,3
2926-JEJJC,0.0477,No,3
8405-IGQFX,0.0477,No,3
7247-XOZPB,0.0477,No,3
2933-XEUJM,0.0476,No,3
8165-CBKXO,0.0476,No,3
2364-UFROM,0.0476,No,3
5199-FPUSP,0.0475,No,3
1226-JZNKR,0.0475,No,3
6114-TCFID,0.0473,No,3
4815-YOSUK,0.0473,No,3
4597-ELFTS,0.0472,Yes,3
6522-OIQSX,0.0472,No,3
6194-HBGQN,0.0471,No,3
6617-WLBQC,0.0471,No,3
3957-HHLMR,0.0471,No,3
6440-DKQGE,0.0469,No,3
8746-BFOAJ,0.0468,No,3
8109-YUOHE,0.0465,No,3
3474-BAFSJ,0.0464,No,3
4909-JOUPP,0.0464,No,3
8189-DUKMV,0.0463,No,3
2351-BKRZW,0.0463,No,3
2520-SGTTA,0.0462,No,3
6419-ZTTLE,0.0462,No,3
9933-QRGTX,0.0461,No,3
4584-LBNMK,0.0461,No,3
0895-UADGO,0.0461,No,3
8958-JPTRR,0.046,No,3
3786-WOVKF,0.0458,No,3
1345-ZUKID,0.0458,No,3
9560-BBZXK,0.0458,No,3
1139-WUOAH,0.0457,No,3
8559-CIZFV,0.0455,Yes,3
1525-LNLOJ,0.0455,No,3
9102-OXKFY,0.0455,No,3
6682-VCIXC,0.0454,No,3
8328-SKJNO,0.0454,No,3
5641-DMBFJ,0.0453,No,3
4116-IQRFR,0.0453,No,3
9715-SBVSU,0.0453,No,3
3213-VVOLG,0.0452,No,3
4859-ZSRDZ,0.0452,No,3
4367-NUYAO,0.0452,No,3
4227-OJHAL,0.0451,No,3
6427-FEFIG,0.0451,No,3
5857-XRECV,0.0449,No,3
2682-KEVRP,0.0449,No,3
0743-HNPFG,0.0448,No,3
2690-DVRVK,0.0448,No,3
6082-GLJIX,0.0447,No,3
4973-RLZVI,0.0447,No,3
5844-QVTAT,0.0447,No,3
1154-HYWWO,0.0445,No,3
9127-QRZMH,0.0445,No,3
8853-TZDGH,0.0444,No,3
0661-WCQNQ,0.0443,No,3
3115-CZMZD,0.0443,No,3
9670-BPNXF,0.0442,No,3
7021-XSNYE,0.0442,No,3
9928-BZVLZ,0.044,No,3
5696-CEIQJ,0.0439,No,3
3739-YBWAB,0.0438,No,3
8780-RSYYU,0.0438,No,3
6551-ZCOTS,0.0438,No,3
8152-VETUR,0.0437,No,3
1179-INLAT,0.0437,No,3
5887-IKKYO,0.0436,No,3
4086-ATNFV,0.0436,No,3
7030-FZTFM,0.0436,No,3
4565-EVZMJ,0.0435,No,3
5808-TOTXO,0.0435,No,3
4957-TIALW,0.0435,No,3
9229-RQABD,0.0434,No,3
4942-VZZOM,0.0433,No,3
8573-JGCZW,0.0433,No,3
7338-ERIVA,0.0433,No,3
2126-GSEGL,0.0432,No,3
8292-FRFZQ,0.0431,No,3
8819-WFGGJ,0.043,No,3
5681-LLOEI,0.043,No,3
9830-ECLEN,0.0429,No,3
7711-YIJWC,0.0429,No,3
5126-RCXYW,0.0429,No,3
1680-VDCWW,0.0428,No,3
3146-JTQHR,0.0428,No,3
7025-WCBNE,0.0428,No,3
5186-PEIZU,0.0428,No,3
0181-RITDD,0.0427,No,3
3806-YAZOV,0.0426,No,3
5498-IBWPI,0.0425,No,3
7089-RKVSZ,0.0423,No,3
4750-UKWJK,0.0423,No,3
0221-NAUXK,0.0422,No,3
4342-HFXWS,0.0422,No,3
1038-ZAGBI,0.0422,Yes,3
6754-LZUKA,0.0421,No,3
4032-RMHCI,0.0421,No,3
7795-CFOCW,0.042,No,3
8645-KOMJQ,0.042,No,3
6732-VAILE,0.042,No,3
6726-NNFWD,0.0419,No,3
3569-VLDHH,0.0418,No,3
1265-BCFEO,0.0418,No,3
5245-VDBUR,0.0417,No,3
5762-TJXGK,0.0417,No,3
8261-GWDBQ,0.0417,No,3
4717-GHADL,0.0417,No,3
6061-GWWAV,0.0417,No,3
9777-IQHWP,0.0417,No,3
